date/time: ,12/06/2018,05:08 p.m.
Run 1

time	(MT)
0,000000	-9,836066E-2
0,000050	-8,588129E-2
0,000100	-9,420087E-2
0,000150	-1,004406E-1
0,000200	-7,756171E-2
0,000250	-9,420087E-2
0,000300	-8,588129E-2
0,000350	-1,191596E-1
0,000400	-9,836066E-2
0,000450	-1,046003E-1
0,000500	-1,025204E-1
0,000550	-8,172150E-2
0,000600	-1,004406E-1
0,000650	-9,212098E-2
0,000700	-9,628077E-2
0,000750	-9,836066E-2
0,000800	-1,025204E-1
0,000850	-7,964161E-2
0,000900	-8,796119E-2
0,000950	-8,380140E-2
0,001000	-1,025204E-1
0,001050	-8,796119E-2
0,001100	-1,066802E-1
0,001150	-8,380140E-2
0,001200	-9,420087E-2
0,001250	-9,420087E-2
0,001300	-9,628077E-2
0,001350	-8,796119E-2
0,001400	-9,420087E-2
0,001450	-9,420087E-2
0,001500	-9,004108E-2
0,001550	-9,628077E-2
0,001600	-9,004108E-2
0,001650	-9,836066E-2
0,001700	-9,420087E-2
0,001750	-1,004406E-1
0,001800	-9,628077E-2
0,001850	-9,836066E-2
0,001900	-1,004406E-1
0,001950	-1,004406E-1
0,002000	-9,004108E-2
0,002050	-9,628077E-2
0,002100	-1,025204E-1
0,002150	-1,025204E-1
0,002200	-1,004406E-1
0,002250	-1,046003E-1
0,002300	-1,004406E-1
0,002350	-1,046003E-1
0,002400	-1,066802E-1
0,002450	-1,129199E-1
0,002500	-1,108400E-1
0,002550	-1,129199E-1
0,002600	-1,087601E-1
0,002650	-1,066802E-1
0,002700	-1,149998E-1
0,002750	-1,087601E-1
0,002800	-1,253993E-1
0,002850	-1,087601E-1
0,002900	-1,233194E-1
0,002950	-1,191596E-1
0,003000	-1,233194E-1
0,003050	-1,170797E-1
0,003100	-1,233194E-1
0,003150	-1,149998E-1
0,003200	-1,274792E-1
0,003250	-1,233194E-1
0,003300	-1,233194E-1
0,003350	-1,274792E-1
0,003400	-1,274792E-1
0,003450	-1,274792E-1
0,003500	-1,274792E-1
0,003550	-1,337189E-1
0,003600	-1,274792E-1
0,003650	-1,378787E-1
0,003700	-1,295591E-1
0,003750	-1,378787E-1
0,003800	-1,337189E-1
0,003850	-1,441183E-1
0,003900	-1,357988E-1
0,003950	-1,524379E-1
0,004000	-1,399586E-1
0,004050	-1,524379E-1
0,004100	-1,482781E-1
0,004150	-1,545178E-1
0,004200	-1,545178E-1
0,004250	-1,565977E-1
0,004300	-1,545178E-1
0,004350	-1,607575E-1
0,004400	-1,607575E-1
0,004450	-1,565977E-1
0,004500	-1,607575E-1
0,004550	-1,565977E-1
0,004600	-1,690771E-1
0,004650	-1,628374E-1
0,004700	-1,732369E-1
0,004750	-1,649173E-1
0,004800	-1,773967E-1
0,004850	-1,669972E-1
0,004900	-1,753168E-1
0,004950	-1,773967E-1
0,005000	-1,815565E-1
0,005050	-1,773967E-1
0,005100	-1,773967E-1
0,005150	-1,836363E-1
0,005200	-1,877961E-1
0,005250	-1,877961E-1
0,005300	-1,898760E-1
0,005350	-1,857162E-1
0,005400	-1,857162E-1
0,005450	-2,023554E-1
0,005500	-1,981956E-1
0,005550	-2,044353E-1
0,005600	-1,961157E-1
0,005650	-2,085951E-1
0,005700	-2,023554E-1
0,005750	-2,085951E-1
0,005800	-2,002755E-1
0,005850	-2,148348E-1
0,005900	-2,127549E-1
0,005950	-2,169147E-1
0,006000	-2,106750E-1
0,006050	-2,169147E-1
0,006100	-2,169147E-1
0,006150	-2,189946E-1
0,006200	-2,210745E-1
0,006250	-2,231543E-1
0,006300	-2,293940E-1
0,006350	-2,189946E-1
0,006400	-2,335538E-1
0,006450	-2,210745E-1
0,006500	-2,314739E-1
0,006550	-2,314739E-1
0,006600	-2,377136E-1
0,006650	-2,356337E-1
0,006700	-2,418734E-1
0,006750	-2,335538E-1
0,006800	-2,335538E-1
0,006850	-2,397935E-1
0,006900	-2,377136E-1
0,006950	-2,397935E-1
0,007000	-2,439533E-1
0,007050	-2,460332E-1
0,007100	-2,439533E-1
