date/time: ,12/06/2018,05:04 p.m.
Run 1

time	(MT)
0,000000	3,891239E-2
0,000050	2,019334E-2
0,000100	3,475260E-2
0,000150	4,723197E-2
0,000200	4,931187E-2
0,000250	5,347166E-2
0,000300	3,891239E-2
0,000350	3,891239E-2
0,000400	4,515208E-2
0,000450	5,555155E-2
0,000500	5,971134E-2
0,000550	4,931187E-2
0,000600	5,555155E-2
0,000650	4,931187E-2
0,000700	4,307218E-2
0,000750	6,387113E-2
0,000800	5,971134E-2
0,000850	6,387113E-2
0,000900	5,555155E-2
0,000950	5,555155E-2
0,001000	5,555155E-2
0,001050	4,931187E-2
0,001100	4,307218E-2
0,001150	7,843039E-2
0,001200	4,931187E-2
0,001250	5,555155E-2
0,001300	6,387113E-2
0,001350	7,219071E-2
0,001400	6,595103E-2
0,001450	6,387113E-2
0,001500	6,595103E-2
0,001550	6,595103E-2
0,001600	5,763145E-2
0,001650	7,843039E-2
0,001700	6,595103E-2
0,001750	6,595103E-2
0,001800	5,347166E-2
0,001850	6,595103E-2
0,001900	6,595103E-2
0,001950	7,011082E-2
0,002000	8,051029E-2
0,002050	5,971134E-2
0,002100	7,635050E-2
0,002150	6,179124E-2
0,002200	7,219071E-2
0,002250	5,347166E-2
0,002300	7,219071E-2
0,002350	7,219071E-2
0,002400	7,219071E-2
0,002450	7,219071E-2
0,002500	7,635050E-2
0,002550	7,843039E-2
0,002600	6,387113E-2
0,002650	4,931187E-2
0,002700	7,011082E-2
0,002750	5,555155E-2
0,002800	5,971134E-2
0,002850	6,595103E-2
0,002900	6,387113E-2
0,002950	7,219071E-2
0,003000	5,763145E-2
0,003050	5,555155E-2
0,003100	4,931187E-2
0,003150	5,347166E-2
0,003200	4,515208E-2
0,003250	4,723197E-2
0,003300	3,891239E-2
0,003350	4,099229E-2
0,003400	4,307218E-2
0,003450	4,307218E-2
0,003500	3,891239E-2
0,003550	3,059282E-2
0,003600	2,851292E-2
0,003650	2,019334E-2
0,003700	2,227324E-2
0,003750	1,395366E-2
0,003800	1,811345E-2
0,003850	7,713973E-3
0,003900	7,713973E-3
0,003950	1,474288E-3
0,004000	3,554183E-3
0,004050	-1,100508E-2
0,004100	-2,685501E-3
0,004150	-1,308497E-2
0,004200	-1,100508E-2
0,004250	-1,308497E-2
0,004300	-1,724476E-2
0,004350	-1,724476E-2
0,004400	-2,348445E-2
0,004450	-3,180403E-2
0,004500	-3,388392E-2
