date/time: ,12/06/2018,05:06 p.m.
Run 1

time	(MT)
0,000000	-1,129199E-1
0,000050	-9,628077E-2
0,000100	-1,025204E-1
0,000150	-1,004406E-1
0,000200	-9,420087E-2
0,000250	-9,628077E-2
0,000300	-9,212098E-2
0,000350	-9,420087E-2
0,000400	-8,588129E-2
0,000450	-9,628077E-2
0,000500	-8,588129E-2
0,000550	-8,588129E-2
0,000600	-6,924213E-2
0,000650	-8,588129E-2
0,000700	-9,004108E-2
0,000750	-6,716224E-2
0,000800	-7,132203E-2
0,000850	-6,716224E-2
0,000900	-6,300245E-2
0,000950	-6,508234E-2
0,001000	-6,508234E-2
0,001050	-4,428340E-2
0,001100	-7,132203E-2
0,001150	-5,260298E-2
0,001200	-5,260298E-2
0,001250	-3,804371E-2
0,001300	-5,260298E-2
0,001350	-4,428340E-2
0,001400	-5,468287E-2
0,001450	-4,012361E-2
0,001500	-4,012361E-2
0,001550	-4,636329E-2
0,001600	-4,844319E-2
0,001650	-4,220350E-2
0,001700	-2,972413E-2
0,001750	-5,052308E-2
0,001800	-3,388392E-2
0,001850	-3,388392E-2
0,001900	-4,220350E-2
0,001950	-3,388392E-2
0,002000	-2,140455E-2
0,002050	-2,140455E-2
0,002100	-1,932466E-2
0,002150	-1,932466E-2
0,002200	-2,764424E-2
0,002250	-2,348445E-2
0,002300	-2,764424E-2
0,002350	-2,764424E-2
0,002400	-3,804371E-2
0,002450	-8,925185E-3
0,002500	-1,308497E-2
0,002550	-1,516487E-2
0,002600	-2,764424E-2
0,002650	-2,140455E-2
0,002700	-2,764424E-2
0,002750	-3,804371E-2
0,002800	-2,685501E-3
0,002850	-3,388392E-2
0,002900	-2,348445E-2
0,002950	-2,140455E-2
0,003000	-1,724476E-2
0,003050	-2,764424E-2
0,003100	-6,845291E-3
0,003150	-2,764424E-2
0,003200	-2,764424E-2
0,003250	-2,972413E-2
0,003300	-1,932466E-2
0,003350	-1,724476E-2
0,003400	-1,932466E-2
0,003450	-1,308497E-2
0,003500	-2,764424E-2
0,003550	-1,724476E-2
0,003600	-1,308497E-2
0,003650	-1,724476E-2
0,003700	-2,348445E-2
0,003750	-1,724476E-2
0,003800	-2,140455E-2
0,003850	-1,724476E-2
0,003900	-2,348445E-2
0,003950	-2,556434E-2
0,004000	-1,308497E-2
0,004050	-1,516487E-2
0,004100	-1,932466E-2
0,004150	-1,100508E-2
0,004200	-2,556434E-2
0,004250	-1,932466E-2
0,004300	-8,925185E-3
0,004350	-2,764424E-2
0,004400	-1,932466E-2
0,004450	-2,348445E-2
0,004500	-2,140455E-2
0,004550	-3,180403E-2
0,004600	-2,556434E-2
0,004650	-2,556434E-2
0,004700	-1,724476E-2
0,004750	-2,348445E-2
0,004800	-2,972413E-2
0,004850	-3,596382E-2
0,004900	-3,596382E-2
0,004950	-3,180403E-2
0,005000	-3,596382E-2
0,005050	-2,348445E-2
0,005100	-4,012361E-2
0,005150	-3,804371E-2
0,005200	-4,428340E-2
0,005250	-4,636329E-2
0,005300	-4,636329E-2
0,005350	-4,428340E-2
0,005400	-5,052308E-2
0,005450	-5,052308E-2
0,005500	-5,052308E-2
0,005550	-5,676277E-2
0,005600	-5,052308E-2
0,005650	-6,716224E-2
0,005700	-5,468287E-2
0,005750	-6,092255E-2
0,005800	-5,468287E-2
0,005850	-6,092255E-2
0,005900	-6,716224E-2
0,005950	-6,716224E-2
0,006000	-7,132203E-2
0,006050	-6,924213E-2
0,006100	-7,756171E-2
0,006150	-7,132203E-2
0,006200	-8,172150E-2
0,006250	-7,964161E-2
0,006300	-8,588129E-2
0,006350	-7,964161E-2
0,006400	-9,420087E-2
0,006450	-8,588129E-2
0,006500	-9,836066E-2
0,006550	-1,004406E-1
0,006600	-9,420087E-2
0,006650	-1,004406E-1
0,006700	-1,025204E-1
0,006750	-1,108400E-1
0,006800	-1,046003E-1
0,006850	-1,191596E-1
0,006900	-1,108400E-1
0,006950	-1,233194E-1
0,007000	-1,170797E-1
0,007050	-1,295591E-1
0,007100	-1,274792E-1
0,007150	-1,337189E-1
0,007200	-1,357988E-1
0,007250	-1,357988E-1
0,007300	-1,357988E-1
0,007350	-1,441183E-1
0,007400	-1,441183E-1
0,007450	-1,482781E-1
0,007500	-1,586776E-1
0,007550	-1,545178E-1
0,007600	-1,649173E-1
0,007650	-1,607575E-1
0,007700	-1,732369E-1
0,007750	-1,669972E-1
0,007800	-1,711570E-1
0,007850	-1,711570E-1
0,007900	-1,773967E-1
0,007950	-1,836363E-1
0,008000	-1,877961E-1
0,008050	-1,857162E-1
0,008100	-1,857162E-1
0,008150	-1,961157E-1
0,008200	-1,877961E-1
0,008250	-2,023554E-1
0,008300	-1,981956E-1
0,008350	-2,085951E-1
0,008400	-2,002755E-1
0,008450	-2,169147E-1
0,008500	-2,127549E-1
0,008550	-2,127549E-1
0,008600	-2,169147E-1
0,008650	-2,189946E-1
0,008700	-2,210745E-1
0,008750	-2,231543E-1
0,008800	-2,335538E-1
0,008850	-2,273141E-1
0,008900	-2,377136E-1
0,008950	-2,293940E-1
0,009000	-2,460332E-1
0,009050	-2,356337E-1
0,009100	-2,481131E-1
0,009150	-2,501930E-1
0,009200	-2,522729E-1
0,009250	-2,543528E-1
0,009300	-2,605925E-1
0,009350	-2,522729E-1
0,009400	-2,605925E-1
0,009450	-2,647522E-1
0,009500	-2,626723E-1
0,009550	-2,772316E-1
0,009600	-2,647522E-1
0,009650	-2,772316E-1
0,009700	-2,709919E-1
